article_id,title,link,published_date,source,supplier,risk_direction,geopolitical_regulatory,agricultural_environmental,financial_operational,supply_chain_logistics,market_competitive,predicted_geopolitical_regulatory,predicted_agricultural_environmental,predicted_financial_operational,predicted_supply_chain_logistics,predicted_market_competitive,predicted_risk_direction,total_risk_score,risk_rank
924,"Arvind Q1 Results | Net profit declines 37% to Rs 44 crore, revenue dips 1% to Rs 1,831 crore",https://www.cnbctv18.com/market/earnings/arvind-q1-results-net-profit-declines-37-to-rs-44-crore-revenue-dips-1-to-rs-1831-crore-19450995.htm,2024-07-29 07:00:00+00:00,CNBCTV18,Arvind Limited,negative,0.35294117647058826,0.0,2.176470588235294,0.0,0.25,1,0,1,0,1,negative,2.7794117647058822,147.0
925,Arvind posts 14 per cent revenue growth in Q2,https://www.financialexpress.com/business/industry-arvind-posts-14-per-cent-revenue-growth-in-q2-3651389/,2024-10-28 07:00:00+00:00,The Financial Express,Arvind Limited,negative,0.35294117647058826,0.0,0.5294117647058824,0.0,0.8125,1,0,1,0,1,negative,1.6948529411764706,269.5
927,Arvind Limited reports double-digit consolidated revenue growth for Q3 FY ’25,https://in.apparelresources.com/business-news/manufacturing/arvind-limited-reports-double-digit-consolidated-revenue-growth-q3-fy-25/,2025-01-29 06:49:29+00:00,Apparel Resources,Arvind Limited,negative,0.11764705882352941,0.0,0.29411764705882354,0.0,0.5625,1,0,1,0,1,negative,0.9742647058823529,426.0
928,Institutions along with private companies who hold considerable shares inArvind Limited (NSE:ARVIND) come under pressure; lose 5.7% of holdings value,https://simplywall.st/stocks/in/consumer-durables/nse-arvind/arvind-shares/news/institutions-along-with-private-companies-who-hold-considera-70,2024-11-13 08:00:00+00:00,Simply Wall St,Arvind Limited,positive,0.23529411764705882,0.0,0.4117647058823529,0.0,0.25,1,0,1,0,1,positive,0.8970588235294117,446.0
929,Saloni Arora elevated to Business Head at Arvind Fashions Limited,https://www.exchange4media.com/people-movement-news/saloni-arora-elevated-to-business-head-at-arvind-fashions-limited-136771.html,2024-08-29 07:00:00+00:00,Exchange4Media,Arvind Limited,negative,0.0,0.0,0.0,0.0,0.0625,0,0,0,0,0,negative,0.0625,778.0
930,Arvind Limited and PurFi Global Partner to Combat Massive Textile Waste Problem in a Giant Leap in Textile Circularity,https://www.businesswire.com/news/home/20221120005083/en/Arvind-Limited-and-PurFi-Global-Partner-to-Combat-Massive-Textile-Waste-Problem-in-a-Giant-Leap-in-Textile-Circularity,2022-11-21 08:00:00+00:00,Business Wire,Arvind Limited,negative,0.058823529411764705,0.8125,0.7647058823529411,0.14285714285714285,0.875,0,1,1,1,1,negative,2.653886554621849,159.5
931,Arvind Ltd Q1 Results: Net profit drops 40%,https://www.thehindubusinessline.com/companies/arvind-ltd-posts-40-dip-in-profits-for-q1/article68460976.ece,2024-07-30 07:00:00+00:00,BusinessLine,Arvind Limited,negative,0.35294117647058826,0.0,1.1764705882352942,0.0,0.0625,1,0,1,0,0,negative,1.5919117647058825,285.0
932,Arvind Limited unveils first campaign with Dr. Lakshyaraj Singh Mewar,https://www.exchange4media.com/marketing-news/arvind-limited-unveils-first-campaign-with-dr-lakshyaraj-singh-mewar-136873.html,2024-09-03 07:00:00+00:00,Exchange4Media,Arvind Limited,negative,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,negative,0.0,883.5
933,Arvind Ltd Q4 result: Profit rises by 7.32% as demand remains steady,https://www.business-standard.com/companies/results/arvind-q4-result-profit-rises-marginally-by-2-1-as-demand-remains-steady-124050600429_1.html,2024-05-06 07:00:00+00:00,Business Standard,Arvind Limited,negative,0.0,0.0,0.058823529411764705,0.0,0.0625,0,0,0,0,0,negative,0.1213235294117647,744.0
934,"Arvind Ltd Q4 revenue up 10% y-o-y at ₹2,075 crore",https://www.thehindubusinessline.com/companies/arvind-ltd-q4-revenue-up-10-y-o-y-at-2075-crore/article68145026.ece,2024-05-06 07:00:00+00:00,BusinessLine,Arvind Limited,negative,0.058823529411764705,0.0,0.35294117647058826,0.0,0.3125,0,0,1,0,1,negative,0.724264705882353,515.0
935,Does Arvind (NSE:ARVIND) Have A Healthy Balance Sheet?,https://simplywall.st/stocks/in/consumer-durables/nse-arvind/arvind-shares/news/does-arvind-nsearvind-have-a-healthy-balance-sheet,2025-01-08 08:00:00+00:00,Simply Wall St,Arvind Limited,positive,0.35294117647058826,0.0,2.0588235294117645,0.0,0.3125,1,0,1,0,1,positive,2.724264705882353,155.0
936,Arvind Ltd post highest PAT in last 10 quarters; clocks 13% growth in Q3,https://www.thehindubusinessline.com/markets/stock-markets/arvind-ltd-post-highest-pat-in-last-10-quarters-clocks-13-growth-in-q3/article69150392.ece,2025-01-28 11:52:29+00:00,BusinessLine,Arvind Limited,negative,0.058823529411764705,0.0,0.29411764705882354,0.0,0.6875,0,0,1,0,1,negative,1.0404411764705883,408.0
937,Arvind Experiences Revision in Stock Evaluation Amid Strong Performance Metrics,https://www.marketsmojo.com/news/stocks-in-action/arvinds-stock-performance-soars-outperforms-sector-and-market-in-one-day-308591,2024-12-03 04:42:12+00:00,MarketsMojo,Arvind Limited,negative,0.0,0.0,0.23529411764705882,0.0,0.1875,0,0,1,0,1,negative,0.4227941176470588,633.0
938,Arvind Fashions Q1 results: PAT at Rs 13.92 crore on strong revenue growth,https://www.business-standard.com/companies/results/arvind-fashions-q1-results-pat-at-rs-13-92-crore-on-strong-revenue-growth-124080100739_1.html,2024-08-01 07:00:00+00:00,Business Standard,Arvind Limited,negative,0.0,0.0,0.058823529411764705,0.0,0.125,0,0,0,0,0,negative,0.18382352941176472,716.5
939,Arvind Ltd sees double-digit growth in advanced materials business,https://www.thehindubusinessline.com/companies/arvind-ltd-sees-double-digit-growth-in-advanced-materials-business/article68374679.ece,2024-07-06 07:00:00+00:00,BusinessLine,Arvind Limited,negative,0.0,0.125,0.4117647058823529,0.0,0.75,0,0,1,0,1,negative,1.2867647058823528,347.0
940,An era of limitless possibilities awaits Arvind Group – Sanjay Lalbhai,https://www.indiantextilemagazine.in/an-era-of-limitless-possibilities-awaits-arvind-group-sanjay-lalbhai/,2024-07-09 07:00:00+00:00,The Textile Magazine,Arvind Limited,negative,0.17647058823529413,1.5625,0.5294117647058824,0.14285714285714285,1.25,1,1,1,1,1,negative,3.6612394957983194,87.0
942,"Arvind's Q1 FY25 result: Net profit drops 40% due to elections, workers' strike in Gandhinagar",https://www.storyboard18.com/brand-marketing/arvinds-q1-fy25-result-net-profit-drops-40-due-to-elections-workers-strike-in-gandhinagar-38083.htm,2024-07-29 07:00:00+00:00,Storyboard18,Arvind Limited,positive,0.11764705882352941,0.0,1.2352941176470589,0.0,0.6875,1,0,1,0,1,positive,2.0404411764705883,209.5
943,Arvind Envisol: Leading the Charge in Cost-Effective and Sustainable Effluent Treatment Solutions for the Textile Industry,https://www.indiantextilemagazine.in/arvind-envisol-leading-the-charge-in-cost-effective-and-sustainable-effluent-treatment-solutions-for-the-textile-industry/,2024-11-19 08:00:00+00:00,The Textile Magazine,Arvind Limited,negative,0.11764705882352941,1.4375,0.29411764705882354,0.14285714285714285,0.1875,1,1,1,1,1,negative,2.1796218487394956,192.0
944,Arvind Ltd. to go aggressive on growing US Polo Assn. in India,https://www.indiaretailing.com/2024/09/23/arvind-ltd-to-go-aggressive-on-growing-us-polo-assn-in-india/,2024-09-23 07:00:00+00:00,India Retailing,Arvind Limited,negative,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,negative,0.0,883.5
945,Arvind Limited launches campaign with Dr. Lakshyaraj Singh Mewar as Primanté Luxury Fabrics ambassador,https://www.medianews4u.com/arvind-limited-launches-campaign-with-dr-lakshyaraj-singh-mewar-as-primante-luxury-fabrics-ambassador/,2024-09-02 07:00:00+00:00,MediaNews4U,Arvind Limited,negative,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,negative,0.0,883.5
946,Sweden's H&M & India's Arvind Ltd partner to test Suprauno tech,https://www.fibre2fashion.com/news/textile-chemical-dye-news/sweden-s-h-m-india-s-arvind-ltd-partner-to-test-suprauno-tech-293260-newsdetails.htm,2024-02-22 08:00:00+00:00,Fibre2fashion.com,Arvind Limited,negative,0.0,1.0,0.35294117647058826,0.07142857142857142,0.25,0,1,1,0,1,negative,1.6743697478991597,274.0
947,Arvind Ltd Reports Strong Q4 Results with Improved Profitability Metrics,https://www.marketsmojo.com/news/result-analysis/arvind-ltd-reports-42-8-pat-growth-in-q3-fy24-25-amid-debt-collection-challenges-357845,2025-01-28 11:22:12+00:00,MarketsMojo,Arvind Limited,negative,0.23529411764705882,0.0,1.1176470588235294,0.0,0.375,1,0,1,0,1,negative,1.7279411764705883,265.0
948,Arvind Limited launches its first campaign ft Dr. Lakshyaraj Singh Mewar of Udaipur,https://www.adgully.com/arvind-limited-launches-its-first-campaign-ft-dr-lakshyaraj-singh-mewar-150094.html,2024-09-06 07:00:00+00:00,Adgully,Arvind Limited,negative,0.0,0.0625,0.058823529411764705,0.0,0.5,0,0,0,0,1,negative,0.6213235294117647,546.5
949,Arvind registers 40% decline in net profit and marginal revenue loss in Q1 of FY25,https://www.financialexpress.com/business/industry-arvind-registers-40-decline-in-net-profit-and-marginal-revenue-loss-in-q1-of-fy25-3568250/,2024-07-29 07:00:00+00:00,The Financial Express,Arvind Limited,positive,0.23529411764705882,0.0,0.8823529411764706,0.0,0.875,1,0,1,0,1,positive,1.9926470588235294,216.0
950,When fashion’s fickleness put paid to Arvind’s denim dreams | Company Business News,https://www.livemint.com/companies/calvin-klein-tommy-hilfiger-arrow-arvind-jeans-denim-flying-machine-textile-retail-sanjay-lalbhai-arvind-fashions-11723269811493.html,2024-08-10 07:00:00+00:00,Mint,Arvind Limited,positive,0.11764705882352941,0.0,0.5882352941176471,0.0,1.1875,1,0,1,0,1,positive,1.8933823529411766,233.0
951,"Despite 10% revenue growth in Q4, Arvind’s FY24 revenue down by 8%",https://www.financialexpress.com/business/industry-despite-10-revenue-growth-in-q4-arvinds-fy24-revenue-down-by-8-3478849/,2024-05-06 07:00:00+00:00,The Financial Express,Arvind Limited,negative,0.058823529411764705,0.25,0.7647058823529411,0.0,0.75,0,1,1,0,1,negative,1.8235294117647058,244.5
952,Arvind Limited unveils its first campaign | Retail News India,https://apparelresources.com/business-news/retail/arvind-limited-unveils-first-campaign/,2024-09-03 07:00:00+00:00,Apparel Resources,Arvind Limited,negative,0.0,0.0,0.0,0.0,0.5625,0,0,0,0,1,negative,0.5625,575.0
953,Susheel Kaul appointed Managing Director of Arvind Ltd,https://www.indiantextilemagazine.in/susheel-kaul-appointed-managing-director-of-arvind-ltd/,2024-05-10 07:00:00+00:00,The Textile Magazine,Arvind Limited,negative,0.11764705882352941,0.875,0.7058823529411765,0.0,1.0625,1,1,1,0,1,negative,2.761029411764706,148.0
954,Arvind Reduces Waste with PurFi Global,https://sourcingjournal.com/denim/denim-mills/arvind-partnerships-purfi-rejuvinated-fiber-390970/,2022-11-23 08:00:00+00:00,Sourcing Journal,Arvind Limited,negative,0.0,0.25,0.5294117647058824,0.0,0.0625,0,1,1,0,0,negative,0.8419117647058824,470.0
955,Thousands of laborers of Arvind Mills on strike gather in Gandhinagar,https://deshgujarat.com/2024/05/27/thousands-of-laborers-of-arvind-mills-on-strike-gather-in-gandhinagar/,2024-05-27 07:00:00+00:00,DeshGujarat,Arvind Limited,positive,0.0,0.0,0.11764705882352941,0.0,0.0,0,0,0,0,0,negative,0.11764705882352941,753.0
956,Arvind Ltd Experiences Revision in Its Stock Evaluation Amid Strong Market Performance,https://www.marketsmojo.com/news/stocks-in-action/arvind-ltd-achieves-52-week-high-of-rs-447-with-80-annual-return-314982,2024-12-17 06:13:53+00:00,MarketsMojo,Arvind Limited,negative,0.0,0.0,0.17647058823529413,0.0,0.25,0,0,1,0,1,negative,0.42647058823529416,626.5
957,Gap Inc. and Arvind Limited Join Together to Reduce Apparel Industry’s Water Use and Drive Water-Saving Innovation,https://www.businesswire.com/news/home/20190611005265/en/Gap-Inc.-and-Arvind-Limited-Join-Together-to-Reduce-Apparel-Industry%E2%80%99s-Water-Use-and-Drive-Water-Saving-Innovation,2019-06-11 07:00:00+00:00,Business Wire,Arvind Limited,negative,0.058823529411764705,2.75,0.5294117647058824,0.07142857142857142,0.5,0,1,1,0,1,negative,3.9096638655462184,77.0
958,"Mittal Life Style bags ₹5 crore denim fabric orders from Arvind, Myntra vendors",https://www.thehindubusinessline.com/markets/stock-markets/mittal-life-style-bags-5-crore-denim-fabric-orders-from-arvind-myntra-vendors/article69021744.ece,2024-12-24 08:00:00+00:00,BusinessLine,Arvind Limited,negative,0.0,0.0,0.0,0.0,0.4375,0,0,0,0,1,negative,0.4375,618.0
959,Arvind Q3 profit jumps on strong festive demand for textiles,"https://in.fashionnetwork.com/news/Arvind-q3-profit-jumps-on-strong-festive-demand-for-textiles,1697307.html",2025-01-29 11:17:28+00:00,FashionNetwork.com,Arvind Limited,negative,0.0,0.0,0.35294117647058826,0.0,0.9375,0,0,1,0,1,negative,1.2904411764705883,346.0
960,Arvind Slashes Ethiopia Sourcing,https://sourcingjournal.com/denim/denim-mills/arvind-limited-reduces-ethiopia-sourcing-agoa-african-growth-opportunity-act-348929/,2022-06-13 07:00:00+00:00,Sourcing Journal,Arvind Limited,negative,0.058823529411764705,0.0,0.29411764705882354,0.0,0.4375,0,0,1,0,1,negative,0.7904411764705883,494.5
961,Textile and fashion company Arvind partners with L&K Saatchi & Saatchi for marketing strategy,https://www.afaqs.com/news/mktg/textile-manufacturer-arvind-partners-with-lk-saatchi-saatchi-for-marketing-strategy,2024-06-05 07:00:00+00:00,afaqs!,Arvind Limited,negative,0.0,0.0,0.058823529411764705,0.0,0.5,0,0,0,0,1,negative,0.5588235294117647,578.5
962,Indian retailer Arvind's Q4 profit rises on stable textile demand,https://retail.economictimes.indiatimes.com/news/apparel-fashion/apparel/indian-retailer-arvinds-q4-profit-rises-on-stable-textile-demand/109879603,2024-05-06 07:00:00+00:00,ETRetail,Arvind Limited,negative,0.11764705882352941,0.0,0.9411764705882353,0.14285714285714285,2.3125,1,0,1,1,1,negative,3.5141806722689077,97.0
963,"Arvind shares jump over 6%, hits record high after Q4 results",https://www.business-standard.com/markets/news/arvind-shares-jump-over-6-hits-record-high-after-q4-results-124050700635_1.html,2024-05-07 07:00:00+00:00,Business Standard,Arvind Limited,negative,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,negative,0.0,883.5
964,Arvind Limited Taps Royal Heritage for Primanté Campaign with Dr Lakshyaraj Singh Mewar - Brand License,https://www.indianretailer.com/brandlicense/archives/news/arvind-limited-taps-royal-heritage-primante-campaign-dr-lakshyaraj-singh-mewar.n3100,2024-09-02 07:00:00+00:00,Indian Retailer,Arvind Limited,negative,0.0,0.0,0.0,0.0,0.0625,0,0,0,0,0,negative,0.0625,778.0
965,Arvind Limited to invest Rs 400 cr in Jharkhand mill,https://www.fibre2fashion.com/news/textile-news/arvind-limited-to-invest-rs-400-cr-in-jharkhand-mill-228722-newsdetails.htm?fromnewsdog=1&amp=true,2024-03-26 07:37:59+00:00,Fibre2fashion.com,Arvind Limited,negative,0.35294117647058826,0.0,0.17647058823529413,0.0,0.1875,1,0,1,0,1,negative,0.7169117647058824,520.5
966,"Retail India News: Arvind Ltd. Revenue Up, Profit Down 25 Pc in Q2 Amid Tax and Cost Pressures",https://www.indianretailer.com/news/retail-india-news-arvind-ltd-revenue-profit-down-25-pc-q2-amid-tax-and-cost-pressures,2024-10-29 07:00:00+00:00,Indian Retailer,Arvind Limited,negative,0.058823529411764705,0.0,0.11764705882352941,0.0,0.0625,0,0,1,0,0,negative,0.2389705882352941,707.0
967,Arvind share price jumps 3% after workers call off strike at Santej plant,https://www.business-standard.com/markets/news/arvind-share-price-jumps-3-after-workers-call-off-strike-at-santej-plant-124061300277_1.html,2024-06-13 07:00:00+00:00,Business Standard,Arvind Limited,positive,0.0,0.0,0.11764705882352941,0.0,0.0625,0,0,1,0,0,negative,0.1801470588235294,722.0
968,Arvind Limited appoints Dr. Lakshyaraj Singh Mewar as brand ambassador for Primanté Luxury Fabrics,https://infashionbusiness.com/home/news_details/2754/8,2024-04-03 07:00:00+00:00,IFAB,Arvind Limited,negative,0.0,0.0,0.29411764705882354,0.0,0.6875,0,0,1,0,1,negative,0.9816176470588236,423.5
969,H&M Group partners with Arvind Ltd. to trial Suprauno Dyeing Technology for sustainable fabric production,https://infashionbusiness.com/home/news_details/2517/9,2024-02-23 08:00:00+00:00,IFAB,Arvind Limited,negative,0.0,0.75,0.29411764705882354,0.07142857142857142,0.125,0,1,1,0,1,negative,1.240546218487395,353.0
970,Arvind Limited appoints Susheel Kaul as MD and President of Textiles Cluster,https://in.apparelresources.com/business-news/manufacturing/arvind-limited-appoints-susheel-kaul-md-president-textiles-cluster/,2024-05-09 07:00:00+00:00,Apparel Resources,Arvind Limited,negative,0.0,0.0625,0.058823529411764705,0.0,0.0625,0,0,0,0,0,negative,0.18382352941176472,716.5
971,Arvind's Primanté Luxury Fabrics launches first campaign with Lakshyaraj Singh Mewar,"https://in.fashionnetwork.com/news/Arvind-s-primante-luxury-fabrics-launches-first-campaign-with-lakshyaraj-singh-mewar,1660159.html",2024-09-03 07:00:00+00:00,FashionNetwork.com,Arvind Limited,negative,0.0,0.0,0.058823529411764705,0.0,0.4375,0,0,0,0,1,negative,0.4963235294117647,604.0
972,Arvind Limited Unveils Its First Campaign with His Highness Dr. Lakshyaraj Singh Mewar as Brand Ambassador for Primanté Luxury Fabrics,https://www.passionateinmarketing.com/arvind-limited-unveils-its-first-campaign-with-his-highness-dr-lakshyaraj-singh-mewar-as-brand-ambassador-for-primante-luxury-fabrics/,2024-09-02 07:00:00+00:00,Passionate In Marketing,Arvind Limited,negative,0.0,0.0,0.0,0.0,0.0625,0,0,0,0,0,negative,0.0625,778.0
973,"Arvind, Gap Inc. unveil ‘world’s first’ water innovation hub for apparel sustainability",https://www.just-style.com/news/arvind-gap-inc-innovation-centre-aims-to-redefine-water-practices-in-apparel-manufacturing/,2024-01-15 08:00:00+00:00,just-style.com,Arvind Limited,negative,0.0,1.8125,0.9411764705882353,0.0,0.125,0,1,1,0,1,negative,2.8786764705882355,141.0
974,"From khadi to denim, Arvind Ltd has survived by evolving. Now the fifth gen is taking it onto a new journey",https://www.forbesindia.com/article/take-one-big-story-of-the-day/from-khadi-to-denim-arvind-ltd-has-survived-by-evolving-now-the-fifth-gen-is-taking-it-onto-a-new-journey/88171/1,2023-09-12 07:00:00+00:00,Forbes India,Arvind Limited,positive,0.0,0.0,0.058823529411764705,0.0,0.125,0,0,0,0,1,positive,0.18382352941176472,716.5
